1;2010-10-31 15:19:00;16471;16663
1;2010-10-31 15:19:00;16480;16657
1;2010-10-31 15:19:00;16487;16660
1;2010-10-31 15:19:00;16522;16658
1;2010-10-31 15:19:00;16522;16659
1;2010-10-31 15:19:00;16522;16662
1;2010-10-31 15:19:00;16522;16666
1;2010-10-31 15:19:00;16547;16664
1;2010-10-31 15:19:00;16568;16663
1;2010-10-31 15:19:00;16579;16661
1;2010-10-31 15:19:00;16585;16665
1;2010-10-31 15:20:00;16473;16677
1;2010-10-31 15:20:00;16485;16668
1;2010-10-31 15:20:00;16512;16677
1;2010-10-31 15:20:00;16522;16670
1;2010-10-31 15:20:00;16576;16669
1;2010-10-31 15:20:00;16576;16679
1;2010-10-31 15:20:00;16579;16671
1;2010-10-31 15:20:00;16579;16673
1;2010-10-31 15:20:00;16579;16675
1;2010-10-31 15:20:00;16588;16667
1;2010-10-31 15:20:00;16588;16672
1;2010-10-31 15:20:00;16588;16674
1;2010-10-31 15:20:00;16588;16676
1;2010-10-31 15:20:00;16588;16678
1;2010-10-31 15:21:00;16480;16680
1;2010-10-31 15:21:00;16489;16682
1;2010-10-31 15:21:00;16522;16681
1;2010-10-31 15:22:00;16480;16687
1;2010-10-31 15:22:00;16522;16684
1;2010-10-31 15:22:00;16522;16685
1;2010-10-31 15:22:00;16522;16686
1;2010-10-31 15:22:00;16576;16683
1;2010-10-31 15:23:00;16518;16689
1;2010-10-31 15:23:00;16522;16688
1;2010-10-31 15:23:00;16577;16689
1;2010-10-31 15:24:00;16480;16691
1;2010-10-31 15:24:00;16489;16693
1;2010-10-31 15:24:00;16489;16696
1;2010-10-31 15:24:00;16522;16699
1;2010-10-31 15:24:00;16564;16697
1;2010-10-31 15:24:00;16576;16692
1;2010-10-31 15:24:00;16620;16698
1;2010-10-31 15:24:00;16682;16690
1;2010-10-31 15:24:00;16694;16695
1;2010-10-31 15:25:00;16455;16704
1;2010-10-31 15:25:00;16474;16700
1;2010-10-31 15:25:00;16480;16704
1;2010-10-31 15:25:00;16480;16705
1;2010-10-31 15:25:00;16512;16701
1;2010-10-31 15:25:00;16576;16703
1;2010-10-31 15:25:00;16663;16702
1;2010-10-31 15:26:00;16480;16712
1;2010-10-31 15:26:00;16521;16709
1;2010-10-31 15:26:00;16522;16706
1;2010-10-31 15:26:00;16535;16707
1;2010-10-31 15:26:00;16535;16710
1;2010-10-31 15:26:00;16684;16711
1;2010-10-31 15:26:00;16699;16708
1;2010-10-31 15:27:00;16473;16713
1;2010-10-31 15:27:00;16480;16716
1;2010-10-31 15:27:00;16481;16714
1;2010-10-31 15:27:00;16535;16715
1;2010-10-31 15:28:00;16523;16717
1;2010-10-31 15:28:00;16547;16718
1;2010-10-31 15:28:00;16564;16719
1;2010-10-31 15:29:00;16564;16721
1;2010-10-31 15:29:00;16577;16722
1;2010-10-31 15:29:00;16705;16720
1;2010-10-31 15:30:00;16456;16723
1;2010-10-31 15:30:00;16602;16723
1;2010-10-31 15:31:00;16494;16726
1;2010-10-31 15:31:00;16576;16730
1;2010-10-31 15:31:00;16579;16724
1;2010-10-31 15:31:00;16611;16728
1;2010-10-31 15:31:00;16705;16725
1;2010-10-31 15:31:00;16705;16727
1;2010-10-31 15:31:00;16705;16729
1;2010-10-31 15:32:00;16481;16735
1;2010-10-31 15:32:00;16523;16731
1;2010-10-31 15:32:00;16581;16733
1;2010-10-31 15:32:00;16581;16734
1;2010-10-31 15:32:00;16581;16736
1;2010-10-31 15:32:00;16705;16732
1;2010-10-31 15:33:00;16705;16737
1;2010-10-31 15:34:00;16512;16738
1;2010-10-31 15:35:00;16482;16739
1;2010-10-31 15:35:00;16482;16741
1;2010-10-31 15:35:00;16497;16742
1;2010-10-31 15:35:00;16669;16740
1;2010-10-31 15:36:00;16694;16744
1;2010-10-31 15:36:00;16738;16743
1;2010-10-31 15:38:00;16728;16745
1;2010-10-31 15:39:00;16480;16749
1;2010-10-31 15:39:00;16480;16750
1;2010-10-31 15:39:00;16502;16747
1;2010-10-31 15:39:00;16572;16752
1;2010-10-31 15:39:00;16581;16746
1;2010-10-31 15:39:00;16724;16748
1;2010-10-31 15:39:00;16742;16751
1;2010-10-31 15:40:00;16465;16756
1;2010-10-31 15:40:00;16471;16757
1;2010-10-31 15:40:00;16480;16753
1;2010-10-31 15:40:00;16480;16754
1;2010-10-31 15:40:00;16480;16755
1;2010-10-31 15:40:00;16572;16758
1;2010-10-31 15:40:00;16572;16759
1;2010-10-31 15:41:00;16494;16763
1;2010-10-31 15:41:00;16572;16760
1;2010-10-31 15:41:00;16572;16761
1;2010-10-31 15:41:00;16572;16762
1;2010-10-31 15:41:00;16572;16764
1;2010-10-31 15:41:00;16724;16763
1;2010-10-31 15:42:00;16502;16765
1;2010-10-31 15:42:00;16572;16766
1;2010-10-31 15:42:00;16572;16767
1;2010-10-31 15:43:00;16572;16768
1;2010-10-31 15:43:00;16572;16769
1;2010-10-31 15:43:00;16572;16770
1;2010-10-31 15:43:00;16572;16771
1;2010-10-31 15:43:00;16581;16772
1;2010-10-31 15:43:00;16746;16773
1;2010-10-31 15:44:00;16572;16775
1;2010-10-31 15:44:00;16724;16774
1;2010-10-31 15:45:00;16588;16776
1;2010-10-31 15:45:00;16655;16778
1;2010-10-31 15:45:00;16730;16777
1;2010-10-31 15:46:00;16581;16779
1;2010-10-31 15:47:00;16465;16782
1;2010-10-31 15:47:00;16480;16781
1;2010-10-31 15:47:00;16542;16783
1;2010-10-31 15:47:00;16743;16780
1;2010-10-31 15:48:00;16480;16784
1;2010-10-31 15:48:00;16655;16784
1;2010-10-31 15:49:00;16465;16787
1;2010-10-31 15:49:00;16502;16786
1;2010-10-31 15:49:00;16705;16785
1;2010-10-31 15:50:00;16555;16789
1;2010-10-31 15:50:00;16722;16788
1;2010-10-31 15:52:00;16480;16791
1;2010-10-31 15:52:00;16480;16792
1;2010-10-31 15:52:00;16653;16790
1;2010-10-31 15:53:00;16480;16794
1;2010-10-31 15:53:00;16655;16793
1;2010-10-31 15:54:00;16480;16795
1;2010-10-31 15:54:00;16480;16796
1;2010-10-31 15:54:00;16480;16797
1;2010-10-31 15:54:00;16480;16798
1;2010-10-31 15:54:00;16588;16799
1;2010-10-31 15:54:00;16684;16800
1;2010-10-31 15:55:00;16502;16802
1;2010-10-31 15:55:00;16563;16801
1;2010-10-31 15:58:00;16642;16803
1;2010-10-31 15:59:00;16480;16804
1;2010-10-31 16:01:00;16653;16805
1;2010-10-31 16:02:00;16480;16807
1;2010-10-31 16:02:00;16611;16806
1;2010-10-31 16:03:00;16720;16808
1;2010-10-31 16:04:00;16502;16809
1;2010-10-31 16:04:00;16502;16810
1;2010-10-31 16:04:00;16525;16813
1;2010-10-31 16:04:00;16576;16811
1;2010-10-31 16:04:00;16684;16812
1;2010-10-31 16:04:00;16722;16814
1;2010-10-31 16:05:00;16480;16817
1;2010-10-31 16:05:00;16480;16818
1;2010-10-31 16:05:00;16564;16815
1;2010-10-31 16:05:00;16564;16816
1;2010-10-31 16:06:00;16480;16819
1;2010-10-31 16:06:00;16480;16821
1;2010-10-31 16:06:00;16480;16822
1;2010-10-31 16:06:00;16538;16820
1;2010-10-31 16:07:00;16542;16824
1;2010-10-31 16:07:00;16684;16823
1;2010-10-31 16:10:00;16799;16826
1;2010-10-31 16:10:00;16799;16827
1;2010-10-31 16:10:00;16799;16828
1;2010-10-31 16:10:00;16824;16825
1;2010-10-31 16:10:00;16824;16829
1;2010-10-31 16:11:00;16813;16832
1;2010-10-31 16:11:00;16820;16830
1;2010-10-31 16:11:00;16820;16831
1;2010-10-31 16:12:00;16542;16836
1;2010-10-31 16:12:00;16549;16834
1;2010-10-31 16:12:00;16824;16833
1;2010-10-31 16:12:00;16824;16835
1;2010-10-31 16:12:00;16824;16837
1;2010-10-31 16:13:00;16580;16842
1;2010-10-31 16:13:00;16824;16838
1;2010-10-31 16:13:00;16824;16839
1;2010-10-31 16:13:00;16824;16840
1;2010-10-31 16:13:00;16824;16841
1;2010-10-31 16:14:00;16542;16844
1;2010-10-31 16:14:00;16824;16843
1;2010-10-31 16:14:00;16843;16845
1;2010-10-31 16:15:00;16480;16846
1;2010-10-31 16:15:00;16742;16847
1;2010-10-31 16:15:00;16845;16848
1;2010-10-31 16:16:00;16534;16849
1;2010-10-31 16:17:00;16587;16850
1;2010-10-31 16:18:00;16795;16853
1;2010-10-31 16:18:00;16832;16852
1;2010-10-31 16:18:00;16849;16851
1;2010-10-31 16:19:00;16470;16855
1;2010-10-31 16:19:00;16470;16856
1;2010-10-31 16:19:00;16742;16854
1;2010-10-31 16:21:00;16542;16858
1;2010-10-31 16:21:00;16655;16857
1;2010-10-31 16:22:00;16542;16860
1;2010-10-31 16:22:00;16579;16859
1;2010-10-31 16:23:00;16534;16861
1;2010-10-31 16:24:00;16522;16862
1;2010-10-31 16:24:00;16807;16863
1;2010-10-31 16:25:00;16454;16864
1;2010-10-31 16:25:00;16655;16865
1;2010-10-31 16:25:00;16716;16866
1;2010-10-31 16:26:00;16458;16870
1;2010-10-31 16:26:00;16579;16868
1;2010-10-31 16:26:00;16852;16869
1;2010-10-31 16:26:00;16862;16867
1;2010-10-31 16:27:00;16521;16872
1;2010-10-31 16:27:00;16854;16871
1;2010-10-31 16:29:00;16846;16874
1;2010-10-31 16:29:00;16868;16873
1;2010-10-31 16:30:00;16861;16875
1;2010-10-31 16:30:00;16861;16876
1;2010-10-31 16:30:00;16870;16877
1;2010-10-31 16:32:00;16454;16882
1;2010-10-31 16:32:00;16480;16878
1;2010-10-31 16:32:00;16480;16879
1;2010-10-31 16:32:00;16522;16882
1;2010-10-31 16:32:00;16579;16880
1;2010-10-31 16:32:00;16828;16881
1;2010-10-31 16:32:00;16864;16882
1;2010-10-31 16:33:00;16662;16883
1;2010-10-31 16:33:00;16756;16884
1;2010-10-31 16:34:00;16716;16885
1;2010-10-31 16:34:00;16716;16886
1;2010-10-31 16:36:00;16655;16887
1;2010-10-31 16:36:00;16807;16888
1;2010-10-31 16:39:00;16828;16889
1;2010-10-31 16:42:00;16479;16890
1;2010-10-31 16:42:00;16655;16890
1;2010-10-31 16:43:00;16536;16893
1;2010-10-31 16:43:00;16564;16891
1;2010-10-31 16:43:00;16843;16892
1;2010-10-31 16:44:00;16886;16894
1;2010-10-31 16:47:00;16807;16897
1;2010-10-31 16:47:00;16864;16895
1;2010-10-31 16:47:00;16895;16896
1;2010-10-31 16:48:00;16482;16898
1;2010-10-31 16:49:00;16824;16899
1;2010-10-31 16:50:00;16810;16901
1;2010-10-31 16:50:00;16895;16900
1;2010-10-31 16:51:00;16809;16903
1;2010-10-31 16:51:00;16894;16902
1;2010-10-31 16:51:00;16894;16904
1;2010-10-31 16:52:00;16462;16905
1;2010-10-31 16:52:00;16852;16906
1;2010-10-31 16:53:00;16836;16907
1;2010-10-31 16:54:00;16895;16909
1;2010-10-31 16:54:00;16895;16910
1;2010-10-31 16:54:00;16906;16908
1;2010-10-31 16:56:00;16491;16911
1;2010-10-31 16:56:00;16655;16912
1;2010-10-31 16:56:00;16824;16913
1;2010-10-31 16:57:00;16861;16915
1;2010-10-31 16:57:00;16894;16914
1;2010-10-31 16:58:00;16467;16918
1;2010-10-31 16:58:00;16480;16916
1;2010-10-31 16:58:00;16515;16917
1;2010-10-31 16:58:00;16874;16917
1;2010-10-31 16:58:00;16908;16916
1;2010-10-31 16:59:00;16912;16919
1;2010-10-31 17:00:00;16491;16920
1;2010-10-31 17:00:00;16544;16921
1;2010-10-31 17:00:00;16544;16923
1;2010-10-31 17:00:00;16895;16922
1;2010-10-31 17:01:00;16544;16924
1;2010-10-31 17:01:00;16912;16925
1;2010-10-31 17:02:00;16824;16926
1;2010-10-31 17:02:00;16895;16927
1;2010-10-31 17:02:00;16916;16928
1;2010-10-31 17:04:00;16894;16929
1;2010-10-31 17:05:00;16764;16930
1;2010-10-31 17:06:00;16544;16931
1;2010-10-31 17:06:00;16918;16932
1;2010-10-31 17:07:00;16454;16935
1;2010-10-31 17:07:00;16544;16934
1;2010-10-31 17:07:00;16931;16933
1;2010-10-31 17:08:00;16544;16936
1;2010-10-31 17:08:00;16544;16937
1;2010-10-31 17:08:00;16544;16939
1;2010-10-31 17:08:00;16916;16938
1;2010-10-31 17:09:00;16535;16941
1;2010-10-31 17:09:00;16663;16943
1;2010-10-31 17:09:00;16738;16940
1;2010-10-31 17:09:00;16850;16942
1;2010-10-31 17:10:00;16933;16945
1;2010-10-31 17:10:00;16941;16944
1;2010-10-31 17:11:00;16728;16946
1;2010-10-31 17:11:00;16874;16947
1;2010-10-31 17:12:00;16544;16949
1;2010-10-31 17:12:00;16662;16948
1;2010-10-31 17:12:00;16895;16953
1;2010-10-31 17:12:00;16895;16954
1;2010-10-31 17:12:00;16911;16952
1;2010-10-31 17:12:00;16912;16950
1;2010-10-31 17:12:00;16917;16951
1;2010-10-31 17:13:00;16895;16955
1;2010-10-31 17:14:00;16686;16956
1;2010-10-31 17:15:00;16663;16958
1;2010-10-31 17:15:00;16890;16957
1;2010-10-31 17:15:00;16912;16959
1;2010-10-31 17:16:00;16934;16960
1;2010-10-31 17:17:00;16946;16961
1;2010-10-31 17:18:00;16544;16963
1;2010-10-31 17:18:00;16704;16962
1;2010-10-31 17:18:00;16704;16964
1;2010-10-31 17:18:00;16704;16965
1;2010-10-31 17:18:00;16931;16966
1;2010-10-31 17:18:00;16931;16967
1;2010-10-31 17:18:00;16931;16968
1;2010-10-31 17:18:00;16931;16969
1;2010-10-31 17:18:00;16931;16970
1;2010-10-31 17:19:00;16544;16975
1;2010-10-31 17:19:00;16760;16974
1;2010-10-31 17:19:00;16931;16972
1;2010-10-31 17:19:00;16931;16973
1;2010-10-31 17:19:00;16931;16976
1;2010-10-31 17:19:00;16935;16971
1;2010-10-31 17:20:00;16736;16979
1;2010-10-31 17:20:00;16931;16977
1;2010-10-31 17:20:00;16931;16978
1;2010-10-31 17:21:00;16544;16983
1;2010-10-31 17:21:00;16894;16984
1;2010-10-31 17:21:00;16931;16980
1;2010-10-31 17:21:00;16931;16981
1;2010-10-31 17:21:00;16931;16982
1;2010-10-31 17:22:00;16931;16985
1;2010-10-31 17:27:00;16544;16986
1;2010-10-31 17:27:00;16544;16987
1;2010-10-31 17:28:00;16961;16988
1;2010-10-31 17:29:00;16823;16989
1;2010-10-31 17:32:00;16939;16992
1;2010-10-31 17:32:00;16939;16994
1;2010-10-31 17:32:00;16988;16990
1;2010-10-31 17:32:00;16988;16991
1;2010-10-31 17:32:00;16988;16993
1;2010-10-31 17:33:00;16916;16997
1;2010-10-31 17:33:00;16935;16995
1;2010-10-31 17:33:00;16951;16996
1;2010-10-31 17:33:00;16951;16998
1;2010-10-31 17:34:00;16583;17000
1;2010-10-31 17:34:00;16951;16999
1;2010-10-31 17:37:00;16655;17001
1;2010-10-31 17:37:00;16764;17001
1;2010-10-31 17:39:00;17001;17002
1;2010-10-31 17:39:00;17001;17003
1;2010-10-31 17:42:00;16480;17004
1;2010-10-31 17:42:00;16729;17005
1;2010-10-31 17:42:00;16890;17006
1;2010-10-31 17:43:00;16951;17007
1;2010-10-31 17:48:00;16515;17008
1;2010-10-31 17:49:00;16996;17009
1;2010-10-31 17:50:00;16602;17010
1;2010-10-31 17:51:00;16912;17011
1;2010-10-31 17:51:00;16936;17012
1;2010-10-31 17:51:00;16936;17013
1;2010-10-31 17:52:00;16646;17014
1;2010-10-31 17:54:00;16480;17015
1;2010-10-31 17:55:00;16494;17017
1;2010-10-31 17:55:00;16569;17018
1;2010-10-31 17:55:00;16856;17016
1;2010-10-31 17:56:00;16497;17019
1;2010-10-31 17:56:00;16646;17019
1;2010-10-31 17:56:00;17011;17020
1;2010-10-31 17:57:00;16458;17021
1;2010-10-31 17:59:00;16476;17022
1;2010-10-31 19:55:00;16936;17023
1;2010-10-31 19:57:00;16542;17024
1;2010-10-31 19:57:00;16542;17025
1;2010-10-31 19:58:00;16462;17029
1;2010-10-31 19:58:00;16542;17026
1;2010-10-31 19:58:00;16542;17027
1;2010-10-31 19:58:00;16542;17028
1;2010-10-31 19:58:00;16588;17030
1;2010-10-31 20:03:00;16588;17031
1;2010-10-31 20:03:00;16906;17032
1;2010-10-31 20:04:00;16936;17033
1;2010-10-31 20:05:00;16480;17034
1;2010-10-31 20:05:00;16480;17035
1;2010-10-31 20:09:00;16559;17036
1;2010-10-31 20:10:00;16700;17037
1;2010-10-31 20:11:00;17023;17038
1;2010-10-31 20:13:00;16728;17039
1;2010-10-31 20:14:00;16459;17040
1;2010-10-31 20:17:00;17001;17041
1;2010-10-31 20:19:00;16985;17042
1;2010-10-31 20:20:00;16538;17043
1;2010-10-31 20:20:00;16540;17044
1;2010-10-31 20:21:00;16509;17045
1;2010-10-31 20:21:00;16836;17046
1;2010-10-31 20:22:00;16542;17048
1;2010-10-31 20:22:00;17038;17047
1;2010-10-31 20:27:00;17042;17049
1;2010-10-31 20:31:00;17042;17050
1;2010-10-31 20:35:00;17042;17051
1;2010-10-31 20:37:00;17010;17052
1;2010-10-31 20:39:00;16474;17053
1;2010-10-31 20:42:00;16520;17054
1;2010-10-31 20:44:00;16588;17055
1;2010-10-31 20:44:00;16928;17056
1;2010-10-31 20:47:00;16683;17057
1;2010-10-31 20:49:00;16962;17059
1;2010-10-31 20:49:00;17051;17058
1;2010-10-31 20:51:00;16474;17060
1;2010-10-31 20:52:00;16474;17061
1;2010-10-31 20:55:00;16474;17062
1;2010-10-31 20:56:00;16936;17063
1;2010-10-31 20:57:00;16906;17064
1;2010-10-31 20:59:00;16544;17065
1;2010-10-31 21:09:00;16494;17066
1;2010-10-31 21:12:00;16494;17067
1;2010-10-31 21:12:00;16800;17068
1;2010-10-31 21:13:00;16576;17071
1;2010-10-31 21:13:00;16800;17069
1;2010-10-31 21:13:00;17058;17070
1;2010-10-31 21:15:00;16465;17072
1;2010-10-31 21:17:00;16583;17073
1;2010-10-31 21:20:00;17029;17074
1;2010-10-31 21:20:00;17029;17075
1;2010-10-31 21:21:00;17029;17076
1;2010-10-31 21:21:00;17029;17077
1;2010-10-31 21:21:00;17029;17078
1;2010-10-31 21:27:00;16646;17081
1;2010-10-31 21:27:00;16928;17079
1;2010-10-31 21:27:00;17029;17080
1;2010-10-31 21:41:00;16544;17082
1;2010-10-31 21:42:00;16544;17083
1;2010-10-31 21:43:00;16544;17084
1;2010-10-31 21:43:00;16544;17085
1;2010-10-31 21:44:00;16711;17086
1;2010-10-31 21:44:00;16711;17087
1;2010-10-31 21:56:00;16662;17088
1;2010-10-31 21:58:00;16544;17089
1;2010-10-31 21:59:00;16544;17090
1;2010-10-31 22:04:00;16698;17091
1;2010-10-31 22:06:00;17090;17092
1;2010-10-31 22:07:00;17090;17093
1;2010-10-31 22:07:00;17090;17094
1;2010-10-31 22:07:00;17090;17095
1;2010-10-31 22:07:00;17090;17096
1;2010-10-31 22:07:00;17090;17097
1;2010-10-31 22:07:00;17090;17098
1;2010-10-31 22:07:00;17090;17099
